405,8
406,124
407,164
408,402
409,61
410,168
411,56
412,382
413,248
413,233
413,17
413,1
413,299
413,385
413,69
413,43
414,87
415,223
415,4
415,413
416,56
417,33
417,120
417,154
418,128
419,59
420,63
421,9
422,168
422,283
423,6
423,384
424,4
424,2
425,22
425,74
425,60
426,4
427,203
428,92
429,267
430,247
430,36
431,2
431,312
432,240
433,390
434,228
435,10
436,92
437,313
438,87
438,12
438,26
438,17
439,21
439,18
440,196
441,56
442,6
442,286
443,4
444,56
445,63
446,304
447,385
448,299
448,237
449,415
450,383
451,22
452,40
452,36
453,19
454,309
455,289
456,34
457,12
458,188
459,122
459,257
459,34
459,28
459,8
460,137
461,146
462,415
463,253
464,391
464,63
464,98
464,13
464,406
465,299
466,2
467,79
467,383
468,203
469,265
469,88
469,348
469,211
470,358
471,105
472,12
473,78
474,53
474,193
475,438
476,187
477,4
478,56
479,358
480,51
481,63
482,19
483,19
484,13
485,31
486,94
487,326
488,12
489,121
490,464
491,280
492,439
492,406
493,244
494,250
495,250
495,358
495,299
495,370
495,4
495,49
495,22
495,61
495,12
495,2
495,269
495,446
495,277
495,115
495,55
495,284
495,327
495,330
495,439
495,1
495,234
495,357
496,102
497,2
498,5
499,201
499,126
499,56
500,265
501,62
502,299
502,128
503,124
504,144
505,237
505,13
506,237
507,205
508,13
509,177
510,320
510,10
511,425
512,8
513,299
514,265
515,495
516,26
516,1
517,252
518,137
518,59
519,103
520,114
521,398
522,456
523,1
524,450
525,383
526,349
527,19
527,359
527,17
527,438
528,203
529,417
530,158
531,308
532,70
533,527
533,4
534,204
535,168
536,201
536,188
536,77
537,1
538,102
538,2
539,87
539,533
539,495
539,188
539,323
540,4
540,383
541,19
542,313
543,228
544,28
545,469
546,10
547,524
548,261
549,8
549,24
550,235
551,390
551,33
552,115
553,34
554,297
555,58
556,275
557,264
558,36
559,309
560,41
561,63
561,87
561,423
561,4
561,153
561,19
561,273
561,203
562,70
563,13
564,383
565,246
566,131
567,410
568,8
569,375
570,385
570,438
570,524
571,495
572,326
573,155
574,545
575,221
576,227
577,36
578,9
579,17
580,78
581,6
581,8
582,110
582,177
582,56
582,10
582,449
582,569
582,22
582,375
582,15
583,81
584,124
584,285
584,70
584,268
584,503
585,11
586,280
587,181
588,279
589,19
589,154
589,73
590,12
590,5
590,10
591,498
592,291
593,382
593,103
594,22
595,285
596,495
597,51
598,267
599,60
600,120
601,194
602,124
603,267
604,56
605,6
606,2
607,282
608,5
609,96
609,19
610,534
611,6
612,76
613,87
614,253
615,12
616,59
617,69
618,326
619,46
620,402
621,250
622,447
622,44
622,87
622,439
622,16
622,80
622,385
623,520
624,536
625,343
626,4
627,211
627,332
628,80
629,12
629,4
629,369
629,218
629,19
629,8
629,158
629,444
629,588
629,255
629,612
629,56
629,157
629,439
630,481
631,26
632,87
633,4
634,85
634,40
634,631
634,112
635,421
636,8
636,188
637,59
637,467
638,577
639,87
640,279
641,182
642,201
642,145
642,56
643,463
644,611
645,582
646,46
647,563
648,56
649,51
649,448
650,87
651,56
652,17
652,36
653,49
654,280
655,438
656,282
657,647
658,612
659,165
659,309
660,2
661,98
661,12
662,436
663,413
664,164
665,604
666,280
666,4
667,51
668,2
669,164
669,228
669,269
670,452
671,548
672,480
673,59
674,73
675,73
676,130
677,286
678,280
679,207
680,26
680,558
680,390
680,10
681,19
682,498
683,108
684,168
685,2
686,616
687,8
688,4
689,676
689,15
690,495
691,19
692,629
693,110
694,580
695,587
696,464
697,128
698,439
698,306
698,12
699,412
700,661
701,58
702,34
703,87
704,689
704,240
705,699
706,201
707,647
707,12
707,77
708,307
709,6
710,110
711,94
712,321
713,464
714,580
715,150
716,351
717,498
718,148
718,87
719,672
719,187
719,11
720,13
721,56
722,447
723,458
724,681
725,13
726,87
727,501
728,117
729,415
730,6
731,243
732,214
733,49
734,6
735,98
736,19
736,611
737,469
738,70
739,495
740,687
741,36
742,289
743,33
744,535
745,87
746,77
747,91
748,282
748,672
749,56
750,294
751,384
752,54
752,469
752,44
752,219
753,12
753,112
754,282
755,128
756,498
757,137
758,44
759,680
760,410
761,39
761,70
762,604
763,4
764,503
765,87
765,426
766,117
767,402
767,44
768,37
769,415
770,43
771,752
772,148
773,629
774,290
774,540
775,51
776,439
777,774
778,412
779,56
780,11
781,711
782,576
783,604
784,8
785,181
786,18
787,519
788,408
789,201
790,87
790,36
791,17
792,317
793,413
793,244
793,746
794,235
795,601
796,582
796,229
797,561
798,183
799,336
800,142
801,659
802,197
803,117
804,87
805,294
805,376
806,17
807,229
808,637
809,19
810,413
810,632
811,39
812,34
812,365
812,150
813,495
814,87
815,207
816,87
816,42
816,280
817,194
818,49
819,793
820,8
821,397
822,55
822,561
822,348
823,495
824,58
824,780
825,12
826,110
827,12
828,822
829,433
830,68
831,772
832,561
833,17
833,622
834,361
835,282
836,538
837,173
838,627
838,653
839,128
840,390
841,13
842,584
843,1
843,148
844,62
845,73
846,56
847,240
848,11
849,87
850,13
851,56
852,137
853,36
854,38
855,12
856,103
857,110
858,576
859,361
860,247
861,839
861,13
862,59
863,51
864,37
865,114
866,425
867,746
868,451
869,10
870,252
870,87
870,208
870,97
870,368
870,806
870,15
870,33
870,822
870,496
871,43
872,150
873,87
874,4
875,417
876,173
876,22
877,56
877,90
878,202
879,36
879,18
879,350
880,806
881,124
882,520
883,318
884,286
885,451
885,58
886,12
887,56
888,57
889,59
890,581
891,369
892,582
893,39
894,392
895,850
896,631
897,26
898,48
898,85
899,536
900,13
901,334
902,139
903,188
904,12
905,380
906,448
907,334
908,69
909,10
909,112
910,463
911,561
912,879
913,464
914,630
915,495
916,721
917,554
918,358
919,582
920,846
921,61
922,463
922,554
922,898
922,397
922,84
922,154
922,559
922,117
922,110
922,247
922,112
923,12
924,17
924,154
925,716
925,884
926,243
927,283
928,37
928,533
928,382
929,102
930,629
931,1
932,1
933,385
934,8
934,495
935,917
936,49
937,336
938,694
939,928
940,25
941,115
942,72
943,217
944,80
945,463
945,863
945,51
945,6
945,924
945,748
946,138
947,105
947,574
948,797
949,605
950,8
951,87
952,56
952,68
953,447
954,936
954,528
955,719
956,56
957,56
958,180
959,336
960,945
961,2
962,160
962,341
962,137
963,438
963,962
963,203
964,98
965,928
966,210
967,247
968,176
969,87
970,8
971,12
972,495
973,373
974,396
974,179
975,4
976,41
977,201
978,10
979,963
980,22
981,78
982,124
983,168
984,496
985,210
986,28
987,662
988,402
989,13
990,456
991,459
992,2
993,417
994,209
995,939
996,165
996,63
996,612
997,31
998,8
999,206
1000,17
1001,144
1002,200
1002,237
1003,61
1004,685
1004,582
1005,28
1006,431
1007,442
1008,6
1009,235
1010,448
1011,77
1012,36
1012,15
1013,383
1014,4
1015,1010
1015,373
1016,96
1017,784
1018,747
1019,68
1019,306
1020,124
1020,282
1020,37
1021,208
1022,240
1023,121
1024,12
1025,357
1026,330
1027,519
1028,77
1029,128
1030,28
1030,103
1030,804
1031,13
1032,74
1033,893
1034,145
1035,700
1035,413
1035,331
1036,925
1037,126
1038,774
1039,455
1040,793
1041,464
1041,788
1042,73
1043,252
1044,243
1045,36
1046,221
1047,19
1048,5
1049,17
1049,11
1049,381
1049,725
1050,243
1051,233
1052,515
1052,612
1052,168
1052,244
1053,283
1054,936
1055,63
1056,240
1057,744
1058,270
1059,721
1060,959
1061,927
1062,106
1063,24
1064,244
1065,70
1066,173
1067,94
1068,4
1069,511
1070,55
1071,12
1072,87
1073,194
1074,495
1075,897
1076,43
1077,8
1078,438
1079,922
1079,36
1079,19
1079,498
1079,689
1079,154
1079,629
1079,58
1079,86
1079,741
1079,243
1079,12
1079,330
1079,49
1079,856
1080,12
1081,707
1081,4
1081,299
1082,87
1083,383
1084,784
1085,810
1086,56
1087,387
1088,58
1089,697
1090,450
1091,151
1092,390
1093,648
1094,314
1095,863
1096,270
1097,839
1098,90
1099,463
1100,282
1100,413
1101,824
1102,37
1103,75
1103,73
1103,520
1103,590
1103,660
1103,93
1103,11
1103,4
1103,87
1103,186
1104,561
1105,128
1106,164
1107,1019
1108,154
1109,12
1110,244
1111,139
1112,43
1112,270
1112,212
1113,239
1113,55
1114,14
1115,13
1116,772
1117,2
1118,24
1119,106
1120,1001
1121,695
1122,43
1123,536
1124,51
1125,152
1126,87
1127,1015
1127,622
1128,976
1129,6
1129,28
1130,453
1131,584
1132,495
1133,282
1134,631
1135,527
1136,744
1137,945
1138,720
1139,1094
1140,208
1140,139
1141,84
1142,17
1143,80
1144,188
1145,495
1146,498
1147,116
1147,47
1148,56
1149,1136
1150,1127
1151,311
1152,415
1153,179
1154,301
1155,12
1156,11
1157,92
1158,971
1159,56
1160,592
1161,495
1162,517
1162,754
1163,1030
1164,49
1165,237
1166,17
1167,261
1168,467
1169,5
1170,498
1171,168
1172,501
1173,402
1174,788
1175,614
1176,4
1177,237
1178,843
1179,13
1180,2
1181,240
1182,417
1183,88
1184,32
1185,336
1186,1012
1187,929
1188,49
1189,63
1189,26
1189,334
1189,316
1189,40
1189,5
1189,822
1189,672
1190,1124
1190,365
1191,88
1192,87
1193,77
1194,1154
1195,9
1196,417
1197,168
1197,206
1197,458
1198,438
1198,385
1199,124
1200,719
1201,254
1202,61
1203,962
1204,22
1205,239
1206,798
1207,17
1207,608
1208,13
1208,390
1208,87
1209,201
1209,92
1210,95
1211,1149
1212,240
1212,383
1212,4
1212,600
1212,341
1212,8
1212,922
1212,376
1212,36
1213,311
1214,8
1215,479
1216,264
1217,496
1218,1103
1219,56
1220,313
1220,36
1221,131
1222,901
1223,541
1224,59
1225,976
1226,1162
1227,1089
1227,790
1228,56
1229,338
1229,12
1230,797
1231,334
1232,326
1233,30
1234,240
1235,87
1236,110
1237,2
1237,1018
1238,997
1239,754
1240,2
1240,280
1240,87
1240,850
1241,87
1241,579
1241,844
1242,1021
1243,290
1244,823
1245,150
1246,535
1247,1021
1247,110
1247,202
1248,241
1249,1129
1249,19
1249,202
1250,91
1251,59
1252,372
1253,177
1254,37
1255,102
1256,36
1257,936
1257,438
1258,205
1259,56
1259,543
1259,352
1259,528
1259,8
1259,313
1260,495
1261,171
1262,36
1262,131
1263,629
1264,117
1264,328
1265,515
1266,12
1267,160
1268,313
1269,853
1270,1086
1271,321
1272,524
1273,226
1274,87
1275,13
1276,150
1277,1107
1278,63
1279,106
1280,906
1281,240
1282,179
1283,741
1284,822
1285,917
1285,1002
1285,510
1285,117
1285,17
1286,12
1287,184
1287,28
1287,332
1288,4
1289,404
1290,89
1290,2
1291,435
1291,558
1291,1240
1291,167
1292,495
1293,28
1294,12
1294,226
1295,110
1296,1227
1297,76
1298,894
1299,45
1299,413
1300,535
1301,30
1302,558
1303,613
1304,76
1305,128
1306,267
1307,63
1308,1235
1309,69
1310,244
1311,559
1312,2
1313,884
1314,1086
1314,286
1315,253
1316,433
1316,746
1317,1110
1318,39
1319,16
1320,252
1321,496
1322,110
1323,68
1324,13
1325,56
1326,1272
1327,285
1328,73
1328,34
1329,76
1330,39
1331,87
1332,869
1333,22
1333,63
1334,1258
1335,752
1336,267
1337,945
1337,49
1338,538
1339,12
1340,700
1341,825
1342,861
1343,33
1344,536
1345,996
1346,240
1346,533
1347,514
1348,1068
1349,1287
1350,277
1351,976
1352,51
1353,1276
1354,49
1354,441
1355,11
1356,110
1357,2
1358,499
1359,376
1359,1079
1360,249
1361,894
1361,136
1361,551
1361,1
1362,515
1363,87
1364,796
1365,579
1366,216
1367,6
1368,5
1369,288
1370,2
1371,262
1371,244
1372,202
1373,265
1374,51
1375,202
1376,243
1377,262
1378,390
1379,886
1380,762
1381,59
1382,2
1382,811
1383,240
1384,13
1385,183
1386,1
1387,439
1387,622
1388,489
1389,92
1390,680
1391,688
1392,413
1393,1292
1394,629
1395,15
1396,620
1397,19
1397,238
1398,426
1398,200
1399,46
1399,861
1400,372
1401,1089
1402,1156
1403,119
1404,788
1405,408
1406,114
1407,939
1407,203
1408,469
1409,22
1409,2
1410,12
1411,179
1412,51
1413,421
1414,495
1415,212
1416,56
1417,278
1418,106
1419,186
1420,110
1421,1103
1421,247
1422,1393
1423,1286
1424,1
1425,421
1425,13
1425,459
1425,629
1425,187
1425,360
1425,752
1426,677
1426,13
1427,102
1428,1394
1429,495
1430,816
1431,447
1432,558
1433,1254
1434,61
1435,597
1436,267
1437,42
1438,1167
1439,12
1440,622
1441,1240
1441,22
1442,956
1443,28
1444,898
1444,127
1444,996
1444,788
1445,985
1446,473
1447,1208
1448,1418
1448,87
1448,51
1449,442
1450,396
1451,867
1452,439
1452,79
1452,1387
1452,166
1453,87
1454,575
1454,128
1455,24
1456,119
1457,662
1458,26
1458,922
1459,74
1460,517
1461,39
1462,489
1463,724
1464,495
1465,413
1466,259
1467,207
1467,58
1468,8
1469,1246
1470,173
1470,496
1470,538
1470,336
1470,561
1470,564
1470,405
1470,1130
1470,1306
1470,612
1471,26
1471,850
1472,498
1473,348
1474,612
1474,1
1474,453
1474,22
1475,825
1476,1240
1476,746
1477,87
1477,1127
1477,1033
1477,230
1477,836
1478,116
1479,98
1480,76
1481,358
1482,154
1483,4
1484,746
1485,5
1486,1010
1487,4
1488,647
1489,164
1490,63
1491,145
1492,1041
1493,350
1494,1248
1495,17
1495,870
1496,1458
1497,334
1498,28
1499,1103
1500,1406
1501,93
1502,1
1503,769
1503,1234
1504,788
1505,173
1506,570
1507,622
1508,252
1509,403
1510,1049
1511,495
1512,262
1513,117
1514,117
1515,10
1516,270
1517,1162
1517,1346
1517,2
1517,325
1517,1356
1518,1041
1519,17
1519,1157
1520,28
1520,63
1521,1436
1522,432
1523,384
1524,182
1525,160
1525,376
1526,856
1526,1413
1527,1220
1527,103
1527,507
1527,1495
1527,5
1527,247
1528,267
1529,1314
1530,56
1531,124
1532,217
1532,12
1532,711
1532,54
1533,233
1534,49
1535,56
1535,25
1535,442
1536,129
1537,202
1538,150
1539,214
1540,843
1541,527
1542,305
1542,56
1543,822
1544,1192
1545,207
1546,326
1547,980
1548,58
1549,945
1550,314
1551,316
1551,1525
1552,788
1553,265
1554,1525
1555,10
1555,36
1555,171
1556,43
1556,1475
1556,4
1556,288
1556,1018
1556,26
1556,431
1556,164
1556,495
1556,160
1556,380
1557,34
1558,154
1558,1399
1558,431
1558,56
1558,931
1558,1457
1558,1348
1558,74
1558,535
1559,17
1559,212
1560,59
1561,413
1562,4
1563,396
1563,688
1564,338
1564,12
1565,200
1566,227
1567,307
1568,12
1569,1376
1570,811
1571,1535
1572,49
1573,744
1574,12
1574,797
1575,1215
1576,1199
1577,913
1578,1491
1579,4
1580,278
1580,951
1581,114
1581,130
1581,1402
1581,154
1582,6
1583,854
1583,164
1584,822
1584,1235
1585,1183
1586,186
1587,338
1588,264
1589,252
1590,406
1590,39
1590,12
1591,1042
1591,412
1592,349
1593,922
1594,8
1595,180
1596,67
1597,438
1598,1516
1598,56
1598,1557
1598,412
1598,442
1598,888
1598,357
1598,59
1599,1568
1600,26
1600,46
1601,40
1602,87
1603,21
1604,26
1605,632
1606,923
1606,1498
1607,158
1608,844
1609,498
1610,439
1611,700
1612,285
1613,725
1614,527
1615,331
1616,604
1616,577
1616,520
1617,1532
1618,1591
1618,1503
1618,659
1619,33
1620,498
1620,12
1621,527
1622,28
1623,4
1624,164
1625,945
1626,87
1627,1554
1628,168
1629,227
1630,1481
1631,218
1632,1558
1633,124
1633,459
1633,58
1634,103
1635,1263
1636,1532
1637,1178
1638,337
1639,382
1639,87
1639,833
1639,495
1639,1436
1639,113
1639,247
1639,580
1639,629
1639,216
1639,17
1639,19
1639,1103
1639,117
1639,12
1639,790
1639,285
1639,59
1639,49
1639,10
1639,672
1639,1041
1639,498
1639,311
1639,1234
1639,1185
1639,73
1640,80
1641,1399
1642,1545
1643,227
1643,577
1644,140
1644,1082
1645,4
1646,87
1647,1558
1647,561
1647,1103
1647,1194
1647,299
1647,1554
1647,35
1647,1281
1647,358
1648,26
1649,1018
1650,2
1651,35
1652,1477
1653,1018
1654,112
1655,12
1656,1336
1657,12
1658,11
1659,84
1659,235
1660,35
1661,1150
1662,221
1662,49
1663,206
1664,551
1665,270
1666,94
1667,1312
1667,989
1668,631
1669,136
1669,370
1670,256
1671,332
1672,84
1673,880
1673,28
1674,800
1675,796
1676,551
1677,185
1678,1556
1679,106
1680,1418
1681,1218
1682,307
1683,1326
1684,420
1685,58
1686,168
1687,390
1687,87
1687,314
1688,493
1689,1443
1690,13
1691,1316
1692,1533
1693,1234
1694,34
1695,1533
1696,423
1697,1086
1698,924
1699,85
1700,51
1701,413
1702,1086
1703,226
1704,265
1705,1041
1706,425
1707,56
1708,1300
1709,874
1710,656
1710,1639
1710,4
1710,462
1711,58
1712,582
1713,675
1714,870
1715,734
1716,922
1717,317
1718,8
1719,4
1720,1079
1721,208
1722,575
1723,1639
1724,1532
1725,105
1726,98
1727,1455
1728,905
1729,719
1730,2
1731,63
1731,1647
1731,151
1731,668
1731,87
1731,609
1731,854
1731,405
1731,19
1731,164
1731,1571
1731,4
1731,223
1731,850
1731,781
1731,535
1731,36
1731,1345
1731,981
1731,538
1731,1073
1731,168
1731,896
1731,58
1731,290
1731,1397
1731,173
1731,976
1732,1606
1733,446
1733,551
1734,439
1735,1
1736,227
1736,437
1736,463
1737,187
1738,313
1739,1467
1740,887
1741,13
1742,1534
1743,396
1744,153
1744,282
1745,313
1745,584
1746,8
1747,451
1748,786
1749,1384
1749,2
1749,812
1749,240
1749,805
1750,36
1751,33
1752,59
1753,183
1753,288
1754,63
1755,19
1756,87
1757,56
1758,46
1759,700
1760,545
1761,135
1762,49
1763,1322
1764,469
1765,91
1766,70
1766,584
1767,851
1768,104
1769,21
1770,17
1771,1070
1772,719
1772,1260
1772,49
1773,1659
1773,28
1774,14
1775,240
1776,1081
1777,431
1778,12
1779,1583
1780,627
1781,120
1781,15
1782,1337
1783,19
1784,56
1785,22
1786,999
1787,436
1787,384
1788,111
1789,1689
1790,495
1791,87
1792,1030
1793,73
1793,365
1793,179
1793,173
1793,1536
1794,63
1795,1129
1796,9
1797,282
1797,1544
1797,262
1798,1622
1799,59
1800,98
1801,102
1802,36
1803,187
1804,4
1805,303
1805,962
1805,37
1806,383
1807,282
1808,40
1809,437
1809,84
1809,1103
1810,233
1811,217
1812,1477
1813,569
1814,286
1814,55
1815,1673
1816,1731
1817,81
1818,8
1819,1749
1820,238
1821,1139
1822,737
1823,139
1824,700
1824,677
1824,12
1824,1677
1825,1012
1826,771
1827,55
1828,1360
1829,17
1830,227
1831,816
1832,1014
1833,56
1833,1440
1833,68
1834,1530
1835,1552
1836,1079
1836,63
1836,208
1836,1713
1836,817
1837,158
1838,83
1839,95
1840,39
1841,842
1842,523
1843,1453
1844,1507
1845,12
1846,286
1847,659
1848,1321
1849,1189
1850,59
1851,42
1852,117
1852,869
1853,972
1853,382
1853,1002
1853,1586
1853,80
1854,168
1854,338
1854,1726
1854,15
1855,918
1856,36
1857,1316
1857,390
1858,1433
1859,244
1860,495
1861,989
1862,128
1863,121
1864,221
1865,1232
1865,177
1865,1105
1866,1285
1866,103
1866,73
1867,1098
1868,591
1869,87
1870,1532
1870,500
1870,866
1870,459
1871,326
1872,1408
1873,16
1873,1425
1874,6
1875,767
1876,584
1877,1680
1878,73
1879,23
1880,365
1881,54
1882,1693
1883,145
1884,17
1885,1846
1886,294
1887,850
1888,1285
1889,1065
1890,247
1891,19
1892,1695
1893,1268
1894,1525
1895,8
1896,464
1897,781
1897,1208
1897,247
1897,221
1898,1707
1899,382
1900,1453
1901,622
1902,4
1903,584
1904,285
1905,459
1906,604
1907,1632
1908,269
1909,1639
1910,861
1911,451
1912,10
1913,105
1914,63
1915,68
1916,1869
1917,55
1918,9
1919,60
1920,469
1921,577
1922,798
1923,647
1924,2
1924,201
1924,26
1924,1865
1925,138
1926,773
1927,78
1928,445
1929,496
1930,1118
1930,33
1931,1661
1931,128
1932,663
1933,1924
1934,1293
1935,844
1935,5
1936,1219
1937,87
1938,814
1939,570
1939,1073
1940,1789
1941,13
1942,505
1943,1429
1944,1558
1945,1271
1945,227
1946,754
1947,252
1948,1045
1948,237
1949,59
1949,136
1950,330
1951,51
1952,12
1953,17
1953,203
1953,5
1953,438
1953,315
1953,1028
1954,1138
1955,495
1956,49
1957,28
1958,662
1959,945
1960,1387
1961,1447
1962,122
1963,6
1964,38
1964,1033
1965,924
1966,25
1967,1255
1968,414
1969,1355
1970,438
1970,12
1971,51
1972,4
1973,1617
1974,534
1975,1890
1976,2
1976,15
1976,962
1977,13
1978,201
1979,699
1980,1846
1981,561
1982,396
1983,442
1984,1242
1985,80
1986,1916
1987,1639
1988,1421
1989,552
1990,17
1991,746
1992,422
1992,459
1993,73
1994,282
1994,1052
1995,741
1996,1792
1997,382
1997,363
1998,334
1999,1834
2000,1477
2001,61
2002,227
2002,647
2003,1935
2004,1971
2005,255
2005,12
2005,17
2005,56
2006,265
2007,158
2007,599
2007,1779
2007,168
2007,14
2007,183
2007,1820
2007,495
2007,628
2008,1746
2009,56
2010,228
2011,1495
2012,265
2013,4
2014,8
2015,292
2016,1018
2017,1421
2018,294
2019,609
2020,280
2021,270
2022,1049
2023,2
2024,413
2025,1058
2026,376
2027,6
2027,265
2028,160
2029,135
2030,45
2031,1328
2032,98
2033,85
2034,63
2035,5
2036,28
2036,256
2036,168
2037,286
2038,569
2039,459
2040,463
2040,1452
2041,58
2042,150
2043,1291
2044,47
2045,584
2046,1436
2047,1459
2048,1592
2049,70
2049,275
2050,446
2051,348
2052,716
2053,68
2054,1192
2055,19
2056,1836
2057,1917
2058,1354
2059,1059
2060,793
2061,635
2061,887
2061,1569
2062,25
2063,168
2064,63
2065,91
2066,11
2067,1147
2068,489
2069,1732
2070,1086
2070,637
2071,1653
2072,63
2073,19
2074,1891
2075,610
2076,240
2077,656
2078,1096
2079,2
2080,498
2080,1458
2080,412
2080,985
2080,321
2081,1525
2081,247
2082,641
2083,413
2084,261
2085,375
2085,17
2085,1994
2086,252
2087,93
2088,495
2089,243
2090,1809
2091,79
2092,1197
2092,346
2093,1650
2094,358
2095,2
2096,274
2097,321
2098,439
2099,57
2100,112
2101,861
2102,17
2103,201
2104,87
2105,810
2106,248
2107,40
2107,1065
2108,93
2108,954
2109,1441
2110,237
2111,1744
2112,91
2112,630
2112,1103
2113,36
2114,1853
2115,498
2116,213
2117,1556
2118,87
2118,247
2118,1389
2118,367
2118,1279
2118,456
2118,551
2118,797
2118,202
2118,1420
2118,382
2118,63
2118,285
2118,34
2119,1049
2120,719
2121,51
2122,945
2122,46
2122,49
2123,547
2123,1169
2123,1366
2123,1465
2123,367
2123,495
2124,810
2124,1639
2125,2001
2126,1902
2127,282
2128,812
2128,939
2129,98
2130,87
2130,332
2131,1429
2132,870
2132,1639
2132,2090
2132,1815
2132,2020
2133,106
2133,2076
2133,1103
2133,631
2133,2002
2134,8
2134,1051
2135,87
2136,1853
2137,1368
2138,604
2139,507
2140,976
2141,150
2142,369
2142,240
2142,1896
2142,9
2142,243
2142,2066
2142,1310
2142,383
2142,435
2143,467
2144,44
2145,183
2146,1800
2147,36
2147,2
2147,704
2147,17
2148,1356
2149,8
2150,524
2151,1281
2152,1638
2153,1028
2153,413
2153,582
2153,226
2153,965
2154,833
2154,17
2155,1189
2156,2
2157,614
2158,689
2159,1758
2160,1690
2161,208
2162,117
2163,1683
2164,241
2165,35
2166,1615
2166,1580
2166,472
2166,2092
